library,operation,iter,microseconds
mlkem-native-avx2,keygen,7341,4.8970
mlkem-native-avx2,keygen,7342,4.9350
mlkem-native-avx2,keygen,7343,4.9020
mlkem-native-avx2,keygen,7344,4.8900
mlkem-native-avx2,keygen,7345,4.8910
mlkem-native-avx2,keygen,7346,4.8920
mlkem-native-avx2,keygen,7347,4.8990
mlkem-native-avx2,keygen,7348,4.9540
mlkem-native-avx2,keygen,7349,4.9810
mlkem-native-avx2,keygen,7350,4.8500
mlkem-native-avx2,keygen,7351,4.9220
mlkem-native-avx2,keygen,7352,4.9230
mlkem-native-avx2,keygen,7353,4.8590
mlkem-native-avx2,keygen,7354,4.8950
mlkem-native-avx2,keygen,7355,4.9000
mlkem-native-avx2,keygen,7356,4.9330
mlkem-native-avx2,keygen,7357,4.8900
mlkem-native-avx2,keygen,7358,4.8480
mlkem-native-avx2,keygen,7359,4.9120
mlkem-native-avx2,keygen,7360,4.8720
mlkem-native-avx2,keygen,7361,4.8970
mlkem-native-avx2,keygen,7362,4.9170
mlkem-native-avx2,keygen,7363,4.9020
mlkem-native-avx2,keygen,7364,4.8520
mlkem-native-avx2,keygen,7365,5.3230
mlkem-native-avx2,keygen,7366,4.8990
mlkem-native-avx2,keygen,7367,5.3460
mlkem-native-avx2,keygen,7368,4.9230
mlkem-native-avx2,keygen,7369,5.2840
mlkem-native-avx2,keygen,7370,4.8760
mlkem-native-avx2,keygen,7371,4.8890
mlkem-native-avx2,keygen,7372,4.9340
mlkem-native-avx2,keygen,7373,4.8440
mlkem-native-avx2,keygen,7374,5.0200
mlkem-native-avx2,keygen,7375,5.4110
mlkem-native-avx2,keygen,7376,64.5570
mlkem-native-avx2,keygen,7377,5.3950
mlkem-native-avx2,keygen,7378,5.1630
mlkem-native-avx2,keygen,7379,5.1170
mlkem-native-avx2,keygen,7380,5.1020
mlkem-native-avx2,keygen,7381,5.0720
mlkem-native-avx2,keygen,7382,5.0710
mlkem-native-avx2,keygen,7383,5.0130
mlkem-native-avx2,keygen,7384,5.0300
mlkem-native-avx2,keygen,7385,5.0330
mlkem-native-avx2,keygen,7386,5.0180
mlkem-native-avx2,keygen,7387,5.0140
mlkem-native-avx2,keygen,7388,5.0180
mlkem-native-avx2,keygen,7389,5.0350
mlkem-native-avx2,keygen,7390,4.9510
mlkem-native-avx2,keygen,7391,5.0660
mlkem-native-avx2,keygen,7392,5.0270
mlkem-native-avx2,keygen,7393,4.9980
mlkem-native-avx2,keygen,7394,5.0750
mlkem-native-avx2,keygen,7395,5.0360
mlkem-native-avx2,keygen,7396,5.0250
mlkem-native-avx2,keygen,7397,5.0500
mlkem-native-avx2,keygen,7398,5.0230
mlkem-native-avx2,keygen,7399,4.9940
mlkem-native-avx2,keygen,7400,5.0220
mlkem-native-avx2,keygen,7401,5.0150
mlkem-native-avx2,keygen,7402,4.9870
mlkem-native-avx2,keygen,7403,5.0260
mlkem-native-avx2,keygen,7404,4.9890
mlkem-native-avx2,keygen,7405,5.0590
mlkem-native-avx2,keygen,7406,5.0530
mlkem-native-avx2,keygen,7407,5.0040
mlkem-native-avx2,keygen,7408,4.9920
mlkem-native-avx2,keygen,7409,5.0170
mlkem-native-avx2,keygen,7410,5.0330
mlkem-native-avx2,keygen,7411,4.9850
mlkem-native-avx2,keygen,7412,5.0170
mlkem-native-avx2,keygen,7413,4.9730
mlkem-native-avx2,keygen,7414,4.9480
mlkem-native-avx2,keygen,7415,4.9690
mlkem-native-avx2,keygen,7416,5.0880
mlkem-native-avx2,keygen,7417,5.0490
mlkem-native-avx2,keygen,7418,5.0580
mlkem-native-avx2,keygen,7419,4.9800
mlkem-native-avx2,keygen,7420,4.9960
mlkem-native-avx2,keygen,7421,4.9900
mlkem-native-avx2,keygen,7422,4.9920
mlkem-native-avx2,keygen,7423,5.0420
mlkem-native-avx2,keygen,7424,5.0370
mlkem-native-avx2,keygen,7425,5.0510
mlkem-native-avx2,keygen,7426,4.9770
mlkem-native-avx2,keygen,7427,5.0340
mlkem-native-avx2,keygen,7428,5.0300
mlkem-native-avx2,keygen,7429,5.0510
mlkem-native-avx2,keygen,7430,4.9690
mlkem-native-avx2,keygen,7431,5.3930
mlkem-native-avx2,keygen,7432,6.0690
mlkem-native-avx2,keygen,7433,4.8950
mlkem-native-avx2,keygen,7434,4.8780
mlkem-native-avx2,keygen,7435,4.9150
mlkem-native-avx2,keygen,7436,4.8850
mlkem-native-avx2,keygen,7437,5.3350
mlkem-native-avx2,keygen,7438,4.8760
mlkem-native-avx2,keygen,7439,4.8780
mlkem-native-avx2,keygen,7440,4.8910
mlkem-native-avx2,keygen,7441,4.9030
mlkem-native-avx2,keygen,7442,4.8960
mlkem-native-avx2,keygen,7443,4.9070
mlkem-native-avx2,keygen,7444,4.8760
mlkem-native-avx2,keygen,7445,4.9160
mlkem-native-avx2,keygen,7446,4.8960
mlkem-native-avx2,keygen,7447,4.8910
mlkem-native-avx2,keygen,7448,4.8900
mlkem-native-avx2,keygen,7449,4.8740
mlkem-native-avx2,keygen,7450,4.8850
mlkem-native-avx2,keygen,7451,4.8950
mlkem-native-avx2,keygen,7452,4.9360
mlkem-native-avx2,keygen,7453,4.8820
mlkem-native-avx2,keygen,7454,4.8690
mlkem-native-avx2,keygen,7455,4.8880
mlkem-native-avx2,keygen,7456,4.8960
mlkem-native-avx2,keygen,7457,4.8560
mlkem-native-avx2,keygen,7458,4.9320
mlkem-native-avx2,keygen,7459,4.8830
mlkem-native-avx2,keygen,7460,4.8500
mlkem-native-avx2,keygen,7461,5.0190
mlkem-native-avx2,keygen,7462,4.9660
mlkem-native-avx2,keygen,7463,4.9750
mlkem-native-avx2,keygen,7464,4.9660
mlkem-native-avx2,keygen,7465,4.9920
mlkem-native-avx2,keygen,7466,5.0480
mlkem-native-avx2,keygen,7467,5.0220
mlkem-native-avx2,keygen,7468,4.9900
mlkem-native-avx2,keygen,7469,4.9780
mlkem-native-avx2,keygen,7470,5.0430
mlkem-native-avx2,keygen,7471,4.9370
mlkem-native-avx2,keygen,7472,5.0210
mlkem-native-avx2,keygen,7473,4.9650
mlkem-native-avx2,keygen,7474,5.1770
mlkem-native-avx2,keygen,7475,5.0090
mlkem-native-avx2,keygen,7476,5.0030
mlkem-native-avx2,keygen,7477,4.9800
mlkem-native-avx2,keygen,7478,4.9960
mlkem-native-avx2,keygen,7479,4.9910
mlkem-native-avx2,keygen,7480,6.4410
mlkem-native-avx2,keygen,7481,4.9100
mlkem-native-avx2,keygen,7482,4.8550
mlkem-native-avx2,keygen,7483,4.8860
mlkem-native-avx2,keygen,7484,4.9060
mlkem-native-avx2,keygen,7485,4.8920
mlkem-native-avx2,keygen,7486,4.8940
mlkem-native-avx2,keygen,7487,4.9560
mlkem-native-avx2,keygen,7488,4.9030
mlkem-native-avx2,keygen,7489,4.8710
mlkem-native-avx2,keygen,7490,4.8940
mlkem-native-avx2,keygen,7491,4.9190
mlkem-native-avx2,keygen,7492,4.9390
mlkem-native-avx2,keygen,7493,4.9330
mlkem-native-avx2,keygen,7494,4.9010
mlkem-native-avx2,keygen,7495,4.8780
mlkem-native-avx2,keygen,7496,4.8510
mlkem-native-avx2,keygen,7497,4.9750
mlkem-native-avx2,keygen,7498,4.9070
mlkem-native-avx2,keygen,7499,4.9650
mlkem-native-avx2,keygen,7500,4.8870
mlkem-native-avx2,keygen,7501,4.8430
mlkem-native-avx2,keygen,7502,4.8760
mlkem-native-avx2,keygen,7503,4.8950
mlkem-native-avx2,keygen,7504,4.9240
mlkem-native-avx2,keygen,7505,4.8810
mlkem-native-avx2,keygen,7506,4.8990
mlkem-native-avx2,keygen,7507,4.8680
mlkem-native-avx2,keygen,7508,4.8480
mlkem-native-avx2,keygen,7509,4.8850
mlkem-native-avx2,keygen,7510,4.8810
mlkem-native-avx2,keygen,7511,4.8960
mlkem-native-avx2,keygen,7512,4.9000
mlkem-native-avx2,keygen,7513,4.9310
mlkem-native-avx2,keygen,7514,4.9240
mlkem-native-avx2,keygen,7515,4.8070
mlkem-native-avx2,keygen,7516,4.8900
mlkem-native-avx2,keygen,7517,4.8940
mlkem-native-avx2,keygen,7518,4.8580
mlkem-native-avx2,keygen,7519,4.9160
mlkem-native-avx2,keygen,7520,4.8530
mlkem-native-avx2,keygen,7521,5.2700
mlkem-native-avx2,keygen,7522,4.8820
mlkem-native-avx2,keygen,7523,4.8690
mlkem-native-avx2,keygen,7524,4.8750
mlkem-native-avx2,keygen,7525,4.8640
mlkem-native-avx2,keygen,7526,4.8560
mlkem-native-avx2,keygen,7527,4.8660
mlkem-native-avx2,keygen,7528,4.8870
mlkem-native-avx2,keygen,7529,4.9140
mlkem-native-avx2,keygen,7530,4.8740
mlkem-native-avx2,keygen,7531,4.9120
mlkem-native-avx2,keygen,7532,4.8750
mlkem-native-avx2,keygen,7533,4.8850
mlkem-native-avx2,keygen,7534,4.8330
mlkem-native-avx2,keygen,7535,4.9100
mlkem-native-avx2,keygen,7536,4.9080
mlkem-native-avx2,keygen,7537,4.8920
mlkem-native-avx2,keygen,7538,4.9220
mlkem-native-avx2,keygen,7539,4.8710
mlkem-native-avx2,keygen,7540,4.8600
mlkem-native-avx2,keygen,7541,4.9020
mlkem-native-avx2,keygen,7542,4.8770
mlkem-native-avx2,keygen,7543,4.9050
mlkem-native-avx2,keygen,7544,4.9180
mlkem-native-avx2,keygen,7545,4.8590
mlkem-native-avx2,keygen,7546,5.2780
mlkem-native-avx2,keygen,7547,4.8690
mlkem-native-avx2,keygen,7548,4.8670
mlkem-native-avx2,keygen,7549,4.8810
mlkem-native-avx2,keygen,7550,4.8970
mlkem-native-avx2,keygen,7551,4.8850
mlkem-native-avx2,keygen,7552,4.8390
mlkem-native-avx2,keygen,7553,4.8780
mlkem-native-avx2,keygen,7554,4.9110
mlkem-native-avx2,keygen,7555,4.9360
mlkem-native-avx2,keygen,7556,5.0720
mlkem-native-avx2,keygen,7557,5.0560
mlkem-native-avx2,keygen,7558,4.9980
mlkem-native-avx2,keygen,7559,5.3970
mlkem-native-avx2,keygen,7560,4.9590
mlkem-native-avx2,keygen,7561,4.9810
mlkem-native-avx2,keygen,7562,5.4370
mlkem-native-avx2,keygen,7563,4.9550
mlkem-native-avx2,keygen,7564,4.9520
mlkem-native-avx2,keygen,7565,4.9860
mlkem-native-avx2,keygen,7566,5.0420
mlkem-native-avx2,keygen,7567,5.0190
mlkem-native-avx2,keygen,7568,4.9870
mlkem-native-avx2,keygen,7569,5.0410
mlkem-native-avx2,keygen,7570,4.9960
mlkem-native-avx2,keygen,7571,4.9930
mlkem-native-avx2,keygen,7572,4.9820
mlkem-native-avx2,keygen,7573,4.9640
mlkem-native-avx2,keygen,7574,4.9770
mlkem-native-avx2,keygen,7575,5.0150
mlkem-native-avx2,keygen,7576,5.1370
mlkem-native-avx2,keygen,7577,4.9790
mlkem-native-avx2,keygen,7578,5.0020
mlkem-native-avx2,keygen,7579,4.9920
mlkem-native-avx2,keygen,7580,5.0060
mlkem-native-avx2,keygen,7581,4.9900
mlkem-native-avx2,keygen,7582,4.9980
mlkem-native-avx2,keygen,7583,4.9500
mlkem-native-avx2,keygen,7584,5.0000
mlkem-native-avx2,keygen,7585,5.0040
mlkem-native-avx2,keygen,7586,5.0320
mlkem-native-avx2,keygen,7587,5.0160
mlkem-native-avx2,keygen,7588,5.0360
mlkem-native-avx2,keygen,7589,4.9340
mlkem-native-avx2,keygen,7590,4.9680
mlkem-native-avx2,keygen,7591,4.9870
mlkem-native-avx2,keygen,7592,5.0500
mlkem-native-avx2,keygen,7593,5.0390
mlkem-native-avx2,keygen,7594,4.9990
mlkem-native-avx2,keygen,7595,5.0500
mlkem-native-avx2,keygen,7596,4.9990
mlkem-native-avx2,keygen,7597,5.0510
mlkem-native-avx2,keygen,7598,4.9940
mlkem-native-avx2,keygen,7599,5.0800
mlkem-native-avx2,keygen,7600,4.9970
mlkem-native-avx2,keygen,7601,4.9930
mlkem-native-avx2,keygen,7602,4.9770
mlkem-native-avx2,keygen,7603,4.9930
mlkem-native-avx2,keygen,7604,7.0520
mlkem-native-avx2,keygen,7605,4.9930
mlkem-native-avx2,keygen,7606,5.3460
mlkem-native-avx2,keygen,7607,4.9220
mlkem-native-avx2,keygen,7608,4.8860
mlkem-native-avx2,keygen,7609,5.3010
mlkem-native-avx2,keygen,7610,4.9210
mlkem-native-avx2,keygen,7611,11.9750
mlkem-native-avx2,keygen,7612,5.0510
mlkem-native-avx2,keygen,7613,4.9530
mlkem-native-avx2,keygen,7614,4.9520
mlkem-native-avx2,keygen,7615,4.9370
mlkem-native-avx2,keygen,7616,5.3310
mlkem-native-avx2,keygen,7617,4.9200
mlkem-native-avx2,keygen,7618,4.8800
mlkem-native-avx2,keygen,7619,4.8830
mlkem-native-avx2,keygen,7620,4.8950
mlkem-native-avx2,keygen,7621,5.3050
mlkem-native-avx2,keygen,7622,4.9300
mlkem-native-avx2,keygen,7623,4.9490
mlkem-native-avx2,keygen,7624,5.3020
mlkem-native-avx2,keygen,7625,4.8670
mlkem-native-avx2,keygen,7626,4.8860
mlkem-native-avx2,keygen,7627,4.8870
mlkem-native-avx2,keygen,7628,4.9030
mlkem-native-avx2,keygen,7629,4.9370
mlkem-native-avx2,keygen,7630,4.8930
mlkem-native-avx2,keygen,7631,4.9300
mlkem-native-avx2,keygen,7632,4.8890
mlkem-native-avx2,keygen,7633,4.8930
mlkem-native-avx2,keygen,7634,5.3190
mlkem-native-avx2,keygen,7635,4.8750
mlkem-native-avx2,keygen,7636,4.8910
mlkem-native-avx2,keygen,7637,4.8800
mlkem-native-avx2,keygen,7638,4.8960
mlkem-native-avx2,keygen,7639,4.8980
mlkem-native-avx2,keygen,7640,4.8840
mlkem-native-avx2,keygen,7641,4.8920
mlkem-native-avx2,keygen,7642,4.8600
mlkem-native-avx2,keygen,7643,5.0420
mlkem-native-avx2,keygen,7644,4.9850
mlkem-native-avx2,keygen,7645,5.1520
mlkem-native-avx2,keygen,7646,5.0000
mlkem-native-avx2,keygen,7647,5.1380
mlkem-native-avx2,keygen,7648,6.2170
mlkem-native-avx2,keygen,7649,4.9440
mlkem-native-avx2,keygen,7650,4.9750
mlkem-native-avx2,keygen,7651,4.9450
mlkem-native-avx2,keygen,7652,4.9730
mlkem-native-avx2,keygen,7653,5.1890
mlkem-native-avx2,keygen,7654,5.0520
mlkem-native-avx2,keygen,7655,5.1080
mlkem-native-avx2,keygen,7656,5.1030
mlkem-native-avx2,keygen,7657,5.0910
mlkem-native-avx2,keygen,7658,5.1380
mlkem-native-avx2,keygen,7659,5.1010
mlkem-native-avx2,keygen,7660,5.1520
mlkem-native-avx2,keygen,7661,6.6520
mlkem-native-avx2,keygen,7662,4.9450
mlkem-native-avx2,keygen,7663,4.9280
mlkem-native-avx2,keygen,7664,4.9160
mlkem-native-avx2,keygen,7665,4.9300
mlkem-native-avx2,keygen,7666,4.9500
mlkem-native-avx2,keygen,7667,4.8520
mlkem-native-avx2,keygen,7668,4.8740
mlkem-native-avx2,keygen,7669,4.9210
mlkem-native-avx2,keygen,7670,4.8510
mlkem-native-avx2,keygen,7671,4.9040
mlkem-native-avx2,keygen,7672,4.9040
mlkem-native-avx2,keygen,7673,4.9180
mlkem-native-avx2,keygen,7674,4.9350
mlkem-native-avx2,keygen,7675,4.8860
mlkem-native-avx2,keygen,7676,4.8880
mlkem-native-avx2,keygen,7677,4.9370
mlkem-native-avx2,keygen,7678,4.9170
mlkem-native-avx2,keygen,7679,4.9580
mlkem-native-avx2,keygen,7680,4.9120
mlkem-native-avx2,keygen,7681,4.8840
mlkem-native-avx2,keygen,7682,4.9600
mlkem-native-avx2,keygen,7683,4.8880
mlkem-native-avx2,keygen,7684,5.0730
mlkem-native-avx2,keygen,7685,4.9280
mlkem-native-avx2,keygen,7686,4.9320
mlkem-native-avx2,keygen,7687,4.8770
mlkem-native-avx2,keygen,7688,4.8710
mlkem-native-avx2,keygen,7689,4.9150
mlkem-native-avx2,keygen,7690,4.9050
mlkem-native-avx2,keygen,7691,4.9210
mlkem-native-avx2,keygen,7692,4.9020
mlkem-native-avx2,keygen,7693,4.8970
mlkem-native-avx2,keygen,7694,4.9190
mlkem-native-avx2,keygen,7695,4.9280
mlkem-native-avx2,keygen,7696,4.9550
mlkem-native-avx2,keygen,7697,4.8970
mlkem-native-avx2,keygen,7698,4.8990
mlkem-native-avx2,keygen,7699,4.8530
mlkem-native-avx2,keygen,7700,4.9290
mlkem-native-avx2,keygen,7701,4.9170
mlkem-native-avx2,keygen,7702,4.8590
mlkem-native-avx2,keygen,7703,4.8990
mlkem-native-avx2,keygen,7704,4.9040
mlkem-native-avx2,keygen,7705,4.8860
mlkem-native-avx2,keygen,7706,4.9150
mlkem-native-avx2,keygen,7707,4.8880
mlkem-native-avx2,keygen,7708,4.9190
mlkem-native-avx2,keygen,7709,4.9020
mlkem-native-avx2,keygen,7710,4.9740
mlkem-native-avx2,keygen,7711,4.8900
mlkem-native-avx2,keygen,7712,4.8980
mlkem-native-avx2,keygen,7713,4.8690
mlkem-native-avx2,keygen,7714,4.9350
mlkem-native-avx2,keygen,7715,4.9250
mlkem-native-avx2,keygen,7716,4.9240
mlkem-native-avx2,keygen,7717,4.9090
mlkem-native-avx2,keygen,7718,4.8480
mlkem-native-avx2,keygen,7719,4.9160
mlkem-native-avx2,keygen,7720,4.9440
mlkem-native-avx2,keygen,7721,4.8900
mlkem-native-avx2,keygen,7722,5.0220
mlkem-native-avx2,keygen,7723,4.9050
mlkem-native-avx2,keygen,7724,4.9020
mlkem-native-avx2,keygen,7725,4.9220
mlkem-native-avx2,keygen,7726,4.9290
mlkem-native-avx2,keygen,7727,4.8980
mlkem-native-avx2,keygen,7728,4.8960
mlkem-native-avx2,keygen,7729,4.9100
mlkem-native-avx2,keygen,7730,4.9060
mlkem-native-avx2,keygen,7731,4.8560
mlkem-native-avx2,keygen,7732,5.2930
mlkem-native-avx2,keygen,7733,4.9020
mlkem-native-avx2,keygen,7734,4.9150
mlkem-native-avx2,keygen,7735,4.9460
mlkem-native-avx2,keygen,7736,4.8920
mlkem-native-avx2,keygen,7737,4.9120
mlkem-native-avx2,keygen,7738,4.8970
mlkem-native-avx2,keygen,7739,4.8910
mlkem-native-avx2,keygen,7740,4.9040
mlkem-native-avx2,keygen,7741,4.9150
mlkem-native-avx2,keygen,7742,4.9240
mlkem-native-avx2,keygen,7743,4.8570
mlkem-native-avx2,keygen,7744,4.9100
mlkem-native-avx2,keygen,7745,4.8920
mlkem-native-avx2,keygen,7746,4.9830
mlkem-native-avx2,keygen,7747,4.8930
mlkem-native-avx2,keygen,7748,4.8790
mlkem-native-avx2,keygen,7749,4.8680
mlkem-native-avx2,keygen,7750,4.8900
mlkem-native-avx2,keygen,7751,4.8920
mlkem-native-avx2,keygen,7752,4.9160
mlkem-native-avx2,keygen,7753,4.8710
mlkem-native-avx2,keygen,7754,4.9060
mlkem-native-avx2,keygen,7755,4.9060
mlkem-native-avx2,keygen,7756,4.9130
mlkem-native-avx2,keygen,7757,6.9030
mlkem-native-avx2,keygen,7758,4.9940
mlkem-native-avx2,keygen,7759,96.0470
mlkem-native-avx2,keygen,7760,5.2980
mlkem-native-avx2,keygen,7761,5.0480
mlkem-native-avx2,keygen,7762,5.0470
mlkem-native-avx2,keygen,7763,4.9560
mlkem-native-avx2,keygen,7764,5.0270
mlkem-native-avx2,keygen,7765,5.0240
mlkem-native-avx2,keygen,7766,5.0210
mlkem-native-avx2,keygen,7767,5.0650
mlkem-native-avx2,keygen,7768,5.0320
mlkem-native-avx2,keygen,7769,5.0190
mlkem-native-avx2,keygen,7770,5.0070
mlkem-native-avx2,keygen,7771,5.0280
mlkem-native-avx2,keygen,7772,5.0040
mlkem-native-avx2,keygen,7773,5.0320
mlkem-native-avx2,keygen,7774,5.0990
mlkem-native-avx2,keygen,7775,5.0080
mlkem-native-avx2,keygen,7776,5.0200
mlkem-native-avx2,keygen,7777,5.0340
mlkem-native-avx2,keygen,7778,5.0060
mlkem-native-avx2,keygen,7779,5.0100
mlkem-native-avx2,keygen,7780,5.0300
mlkem-native-avx2,keygen,7781,4.9610
mlkem-native-avx2,keygen,7782,5.0230
mlkem-native-avx2,keygen,7783,4.9790
mlkem-native-avx2,keygen,7784,5.0070
mlkem-native-avx2,keygen,7785,5.0450
mlkem-native-avx2,keygen,7786,5.0020
mlkem-native-avx2,keygen,7787,4.9660
mlkem-native-avx2,keygen,7788,5.0600
mlkem-native-avx2,keygen,7789,6.5170
mlkem-native-avx2,keygen,7790,4.8880
mlkem-native-avx2,keygen,7791,4.9290
mlkem-native-avx2,keygen,7792,4.8760
mlkem-native-avx2,keygen,7793,4.8940
mlkem-native-avx2,keygen,7794,4.8660
mlkem-native-avx2,keygen,7795,4.9040
mlkem-native-avx2,keygen,7796,5.0230
mlkem-native-avx2,keygen,7797,4.9460
mlkem-native-avx2,keygen,7798,4.9230
mlkem-native-avx2,keygen,7799,4.9430
mlkem-native-avx2,keygen,7800,4.8790
mlkem-native-avx2,keygen,7801,4.9430
mlkem-native-avx2,keygen,7802,5.3290
mlkem-native-avx2,keygen,7803,4.9050
mlkem-native-avx2,keygen,7804,4.8630
mlkem-native-avx2,keygen,7805,4.9450
mlkem-native-avx2,keygen,7806,4.8760
mlkem-native-avx2,keygen,7807,4.8940
mlkem-native-avx2,keygen,7808,4.9070
mlkem-native-avx2,keygen,7809,4.9500
mlkem-native-avx2,keygen,7810,4.8940
mlkem-native-avx2,keygen,7811,4.8750
mlkem-native-avx2,keygen,7812,4.9270
mlkem-native-avx2,keygen,7813,4.9090
mlkem-native-avx2,keygen,7814,4.9110
mlkem-native-avx2,keygen,7815,4.9250
mlkem-native-avx2,keygen,7816,4.9520
mlkem-native-avx2,keygen,7817,4.8800
mlkem-native-avx2,keygen,7818,4.8820
mlkem-native-avx2,keygen,7819,4.8880
mlkem-native-avx2,keygen,7820,4.9290
mlkem-native-avx2,keygen,7821,4.8820
mlkem-native-avx2,keygen,7822,4.9050
mlkem-native-avx2,keygen,7823,4.8900
mlkem-native-avx2,keygen,7824,4.8780
mlkem-native-avx2,keygen,7825,4.9320
mlkem-native-avx2,keygen,7826,4.8330
mlkem-native-avx2,keygen,7827,4.8860
mlkem-native-avx2,keygen,7828,5.0160
mlkem-native-avx2,keygen,7829,4.9030
mlkem-native-avx2,keygen,7830,4.8730
mlkem-native-avx2,keygen,7831,4.8930
mlkem-native-avx2,keygen,7832,4.8800
mlkem-native-avx2,keygen,7833,4.9970
mlkem-native-avx2,keygen,7834,5.3530
mlkem-native-avx2,keygen,7835,5.1040
mlkem-native-avx2,keygen,7836,5.0050
mlkem-native-avx2,keygen,7837,4.9150
mlkem-native-avx2,keygen,7838,4.9350
mlkem-native-avx2,keygen,7839,4.9190
mlkem-native-avx2,keygen,7840,4.9510
mlkem-native-avx2,keygen,7841,5.1190
mlkem-native-avx2,keygen,7842,4.8860
mlkem-native-avx2,keygen,7843,4.8570
mlkem-native-avx2,keygen,7844,4.8440
mlkem-native-avx2,keygen,7845,4.9220
mlkem-native-avx2,keygen,7846,4.9810
mlkem-native-avx2,keygen,7847,4.9140
mlkem-native-avx2,keygen,7848,4.9060
mlkem-native-avx2,keygen,7849,4.8980
mlkem-native-avx2,keygen,7850,4.8760
mlkem-native-avx2,keygen,7851,4.8750
mlkem-native-avx2,keygen,7852,4.8600
mlkem-native-avx2,keygen,7853,4.9180
mlkem-native-avx2,keygen,7854,4.8700
mlkem-native-avx2,keygen,7855,4.9060
mlkem-native-avx2,keygen,7856,4.9130
mlkem-native-avx2,keygen,7857,4.8990
mlkem-native-avx2,keygen,7858,4.9310
mlkem-native-avx2,keygen,7859,4.9270
mlkem-native-avx2,keygen,7860,4.9710
mlkem-native-avx2,keygen,7861,4.8980
mlkem-native-avx2,keygen,7862,4.9450
mlkem-native-avx2,keygen,7863,4.9010
mlkem-native-avx2,keygen,7864,5.0740
mlkem-native-avx2,keygen,7865,4.9170
mlkem-native-avx2,keygen,7866,4.9570
mlkem-native-avx2,keygen,7867,4.8780
mlkem-native-avx2,keygen,7868,4.9210
mlkem-native-avx2,keygen,7869,4.8990
mlkem-native-avx2,keygen,7870,4.8810
mlkem-native-avx2,keygen,7871,4.8920
mlkem-native-avx2,keygen,7872,4.9030
mlkem-native-avx2,keygen,7873,4.9470
mlkem-native-avx2,keygen,7874,4.9060
mlkem-native-avx2,keygen,7875,4.9140
mlkem-native-avx2,keygen,7876,4.8720
mlkem-native-avx2,keygen,7877,4.8950
mlkem-native-avx2,keygen,7878,4.9910
mlkem-native-avx2,keygen,7879,4.8970
mlkem-native-avx2,keygen,7880,4.9430
mlkem-native-avx2,keygen,7881,4.8740
mlkem-native-avx2,keygen,7882,4.8770
mlkem-native-avx2,keygen,7883,4.8880
mlkem-native-avx2,keygen,7884,5.3770
mlkem-native-avx2,keygen,7885,4.8830
mlkem-native-avx2,keygen,7886,4.9000
mlkem-native-avx2,keygen,7887,4.9160
mlkem-native-avx2,keygen,7888,4.8660
mlkem-native-avx2,keygen,7889,4.9480
mlkem-native-avx2,keygen,7890,5.0410
mlkem-native-avx2,keygen,7891,5.0410
mlkem-native-avx2,keygen,7892,4.9190
mlkem-native-avx2,keygen,7893,4.8990
mlkem-native-avx2,keygen,7894,4.9280
mlkem-native-avx2,keygen,7895,4.9310
mlkem-native-avx2,keygen,7896,4.9310
mlkem-native-avx2,keygen,7897,4.9110
mlkem-native-avx2,keygen,7898,4.8720
mlkem-native-avx2,keygen,7899,4.9020
mlkem-native-avx2,keygen,7900,4.8640
mlkem-native-avx2,keygen,7901,4.9280
mlkem-native-avx2,keygen,7902,4.9060
mlkem-native-avx2,keygen,7903,4.9030
mlkem-native-avx2,keygen,7904,4.9550
mlkem-native-avx2,keygen,7905,4.8770
mlkem-native-avx2,keygen,7906,4.9040
mlkem-native-avx2,keygen,7907,4.8720
mlkem-native-avx2,keygen,7908,4.8780
mlkem-native-avx2,keygen,7909,4.8950
mlkem-native-avx2,keygen,7910,4.8630
mlkem-native-avx2,keygen,7911,4.9520
mlkem-native-avx2,keygen,7912,4.8890
mlkem-native-avx2,keygen,7913,4.8490
mlkem-native-avx2,keygen,7914,4.8920
mlkem-native-avx2,keygen,7915,4.8720
mlkem-native-avx2,keygen,7916,4.8980
mlkem-native-avx2,keygen,7917,4.8910
mlkem-native-avx2,keygen,7918,4.9040
mlkem-native-avx2,keygen,7919,4.8800
mlkem-native-avx2,keygen,7920,4.9190
mlkem-native-avx2,keygen,7921,4.9360
mlkem-native-avx2,keygen,7922,4.8980
mlkem-native-avx2,keygen,7923,4.9140
mlkem-native-avx2,keygen,7924,4.9370
mlkem-native-avx2,keygen,7925,4.9320
mlkem-native-avx2,keygen,7926,4.9180
mlkem-native-avx2,keygen,7927,4.9540
mlkem-native-avx2,keygen,7928,4.9020
mlkem-native-avx2,keygen,7929,4.9060
mlkem-native-avx2,keygen,7930,4.9120
mlkem-native-avx2,keygen,7931,4.8790
mlkem-native-avx2,keygen,7932,4.8660
mlkem-native-avx2,keygen,7933,4.9000
mlkem-native-avx2,keygen,7934,4.9050
mlkem-native-avx2,keygen,7935,4.9170
mlkem-native-avx2,keygen,7936,5.0590
mlkem-native-avx2,keygen,7937,5.0590
mlkem-native-avx2,keygen,7938,5.0090
mlkem-native-avx2,keygen,7939,5.0190
mlkem-native-avx2,keygen,7940,10.5830
mlkem-native-avx2,keygen,7941,5.2330
mlkem-native-avx2,keygen,7942,5.1500
mlkem-native-avx2,keygen,7943,5.0750
mlkem-native-avx2,keygen,7944,4.9800
mlkem-native-avx2,keygen,7945,5.0050
mlkem-native-avx2,keygen,7946,5.0580
mlkem-native-avx2,keygen,7947,5.0290
mlkem-native-avx2,keygen,7948,5.0540
